created_at,source,original_text,polarity,subjectivity,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,place,hashtags_in_tweets,screen_name
2021-06-19 04:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           alliance munot pvt hospital vaccines  covishield  min age limit        dose  capacity       dose  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           kamala nehru pmcg vaccines  covaxin  min age limit           dose  capacity     dose  capacity   ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           symbiosis university hospital vaccines  covishield  min age limit        dose  capacity       do  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           chatrapati shahu maharaj pmcg vaccines  covaxin  min age limit           dose  capacity     dose  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           visionnext foundation pmc p vaccines  covishield  min age limit        dose  capacity     dose   ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           kondhwa savitribai phule pmc g vaccines  covaxin  min age limit           dose  capacity     dos  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           sahyadri hospi bibwewad pmc p vaccines  covishield  min age limit           dose  capacity     d  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:42+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bhangire hospital   pmcg vaccines  covaxin  min age limit           dose  capacity     dose  cap  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:02:54+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>", vaccines save lives   they are an important tool to help us stop this #covid   pandemic   #unite fightcorona  #indiafightscorona   #janandolan  #staysafestayhealthy ,0.4,1.0,1,1,proassam,9627,41,False,"#covid19, #covid19","tezpur, assam, india","#covid, #unite, #indiafightscorona, #janandolan, #staysafestayhealthy","@pro, hyderabad, ministry of defence"
2021-06-19 04:03:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           murlidhar laigude   pmcg vaccines  covaxin covishield  min age limit           dose  capacity     ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:03:49+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",rt  shawajason  liars  you tried to load off your expired vaccines  just another war crime by israel  ,0.0,0.0,689,691,lonesomene,45,147,False, , , ,@j. shawa  جاسم الشوا
2021-06-19 04:03:56+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",dozens of #poorercountries forced to #suspend #immunisation due to #lack of #vaccines  #covid   #pandemic #crisis  ,-0.2125,0.2875,0,0,theaseanpost,4778,273,False,"#poorercountries, #poorercountries, #poorercountries, #poorercountries, #poorercountries, #poorercountries, #poorercountries, #poorercountries",kuala lumpur,"#poorercountries, #suspend, #immunisation, #lack, #vaccines, #covid, #pandemic, #crisis", 
2021-06-19 04:04:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", the global failure to share vaccines equitably is fueling a two track #covid   pandemic that is now taking its toll on some of the world s poorest and most vulnerable people      who director general  drtedros at today s #coronavirus briefing  #actogether #vaccinequity ,-0.0791666666666666,0.325,15,4,zainnoted,501,219,False,#covid19,📍hadhwanaag,"#covid, #coronavirus, #actogether, #vaccinequity",@global health strategies
2021-06-19 04:04:04+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",how do we know #covid   vaccines are safe   cdc  amp   us fda have safety monitoring systems to make sure every vaccine is as safe as possible  one system  vaers  records adverse events from patients and doctors and can signal a potential safety issue  more   ,0.3333333333333333,0.7314814814814815,119,67,padakitty,1628,485,False,#covid19, ,#covid,"@cdc, @cdc"
2021-06-19 04:04:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,644,724,beverlynewman1,190,867,False, ,bristol, ,"@telegraph global health security, @telegraph global health security"
2021-06-19 04:04:27+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", telglobalhealth  whoafro  jriggers chinese bring #coronavirus  in africa  first china invested in africa and now s  ,0.125,0.1666666666666666,0,0,indiahaiyeindia,5,7,False,#coronavirus, ,#coronavirus,"@telegraph global health security, @telegraph global health security, @telegraph global health security"
2021-06-19 04:04:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",dr moeti is head of who in africa  and one of the best public health experts and leaders i know  hers is a desperate request for vaccines to africa  we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa ,0.1333333333333333,0.4555555555555555,528,265,mariaro70677025,23,66,False, , , ,@anthony costello
2021-06-19 04:04:43+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           district hospital aundh vaccines  covaxin  min age limit           dose  capacity     dose  capa  ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:04:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",international politics is wierd yet interesting,0.25,0.25,0,0,abhishekmadank3,58,173,False, ,"nagpur, india", , 
2021-06-19 04:05:03+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">vaccine finder</a>",pin code           bindu madhav thakre hos pmcg vaccines  covaxin  min age limit           dose  capacity     dose   ,-0.75,1.0,0,0,puneupdater,89,0,False, , , , 
2021-06-19 04:05:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",vax nevada days  the state is launching the new initiative as an incentive for nevadans to get #covid   vaccines and reward those who ve been #vaccinated     million in cash and college tuition available including a    million grand prize  info at   #vegas ,0.3454545454545454,0.6181818181818182,112,40,backtolifesnv,61,124,False,#covid19,"clark county, nv","#covid, #vaccinated, #vegas",@clark county nevada
2021-06-19 04:05:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",canadian vaccine advice  for those who received astrazeneca as their first dose  naci recommends that either pfizer or moderna mrna vaccine should be offered as a second dose  why isn t australia recommending the same  i suggest because feds failed to procure enough mrna vaccine ,-0.05,0.2516666666666666,9,3,wjgunning,35330,35504,False, ,gold coast, ,@dr fiona gray
2021-06-19 04:05:26+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",as per preliminary inquiry  the vaccines were not procured from the authorised sources  it is being investigated whether the vaccines were genuine or not dilip sawant  additional cp  north region on mumbai housing society covid   vaccination drive scam ,0.4,0.5,199,24,agrawalsadhuram,1099,2002,False, ,bangalore, ,@ani
2021-06-19 04:05:30+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>", africa is  in the midst of a full blown third wave  of coronavirus  the head of  whoafro has warned  cases have risen across the continent by more than     and deaths have also risen by     in the last week   jriggers reports     ,0.1666666666666666,0.1888888888888888,645,723,rohitsawant09,230,267,False, ,"mumbai, india", ,"@telegraph global health security, @telegraph global health security"
2021-06-19 04:05:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",okay  so only covid   vaccine is bad  according to ducey  this man was praising mass vax clinics for months  please note that  dougducey largely stopped tweeting about and promoting vaccines after one very important thing happened  he got  his  shot ,0.1068571428571429,0.7190476190476189,19,5,alanschenkel,897,598,False, ,colorado, ,"@elizabeth jacobs, phd 🏴‍☠️"
2021-06-19 04:05:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",oh that s where i live  sweet  ,0.2431818181818181,0.575,0,0,demonicowgirl,951,236,False, ,she/her • 22, , 
2021-06-19 04:06:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",canadian vaccine advice  for those who received astrazeneca as their first dose  naci recommends that either pfizer or moderna mrna vaccine should be offered as a second dose  why isn t australia recommending the same  i suggest because feds failed to procure enough mrna vaccine ,-0.05,0.2516666666666666,10,4,writerebony,1041,893,False, ,unceded wurundjeri land-melbs, ,@dr fiona gray
2021-06-19 04:06:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">twitter web app</a>",israel is helping save palestinian lives   while the palestinian authority has full responsibility for palestinian healthcare in the west bank and gaza under the      oslo ii accords  israel is sending more than   million vaccine doses to help it fight #covid     #thisisisrael ,0.425,0.525,87,28,joyceacole4,25,261,False, , ,"#covid, #thisisisrael",@aipac
2021-06-19 04:06:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",        #covid   vaccines have been administered so far today in ontario      are  nd doses   these are huge vaccine days  the pace of vaccination  per capita  is up there with the fastest in the world    way to go  ontario   kenojuak ashevak s iqalutsiavak  beautiful fish  ,0.3375,0.725,2282,172,rmj0101,322,678,False,#covid19, ,#covid,@isaac bogoch
2021-06-19 04:06:34+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",#taiwan wants #biontech vaccines to be sent to them directly from #germany to avoid #china #ccp to deteriorate and  ,0.15,0.25,0,0,clearsighting1,71,334,False,"#taiwan, #taiwan, #taiwan, #taiwan, #taiwan", ,"#taiwan, #biontech, #germany, #china, #ccp", 
2021-06-19 04:06:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",science  collaboration       volunteers  patients  doctors  families  communities false starts  persistence a huge amt of work from dedicated people    this is why we have several safe  amp  effective #covid   vaccines  let s get them to those who need them most  now    who #covax,0.4,0.54,30,5,alfredo13623253,0,52,False, , ,"#covid, #covax",@maria van kerkhove
2021-06-19 04:06:39+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",you ve got the questions  experts have got the answers  vaccines ke baare mein sahi jankaari ke liye  sirf #expertskisuno   learn more here    mohfw india  mygovindia ,0.5,0.5,185,36,imnightmare7,44,856,False,#expertskisuno,"gujarat, india",#expertskisuno,@youtube india
2021-06-19 04:06:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>", africa is in the midst of a full blown third wave    moetitshidi said   the sobering trajectory of surging cases should draw everyone to urgent action     we ve seen  in india and elsewhere  how quickly covid    can rebound and overwhelm health systems  ,0.1444444444444444,0.1999999999999999,319,298,mathstervakkas,467,545,False, ,"new york, usa", ,"@telegraph global health security, @telegraph global health security"
2021-06-19 04:06:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",breaking          moderna #covid   vaccines will be delivered by china airline s cargo flight from luxembourg tonight and could arrive in #taiwan as early as tomorrow afternoon at      pm  according to apple daily taiwan  ,0.05,0.15,27,8,ikytar,208,376,False,#covid19, ,"#covid, #taiwan",@william yang
2021-06-19 04:06:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">twitter for iphone</a>",    canada s national advisory committee on immunization has updated its recommendations on first and second doses of #covid   vaccines based on the latest scientific evidence and expert opinion  ,0.25,0.4111111111111111,58,35,billisdoing,553,854,False, ,"wurundjeri land, australia",#covid,@health canada and phac
2021-06-19 04:07:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">twitter for android</a>",        #covid   vaccines have been administered so far today in ontario      are  nd doses   these are huge vaccine days  the pace of vaccination  per capita  is up there with the fastest in the world    way to go  ontario   kenojuak ashevak s iqalutsiavak  beautiful fish  ,0.3375,0.725,2284,173,zettlaudrey,544,1750,False,#covid19,"regina, saskatchewan",#covid,@isaac bogoch
